127.0.0.1 - - [03/Aug/2015:15:29:14 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 1495
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 13321
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/cat.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/dog.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/money.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/chair.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/apple.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/water.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/food.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/house.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/glass.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/man.jpg HTTP/1.1" 200 25138
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/table.jpg HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/train.jpg HTTP/1.1" 200 28375
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/trainstation.jpg HTTP/1.1" 200 23717
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/road.jpg HTTP/1.1" 200 7171
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/tree.jpg HTTP/1.1" 200 45896
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/woman.jpg HTTP/1.1" 200 29813
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/ticket.jpg HTTP/1.1" 200 25051
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/car.jpg HTTP/1.1" 200 33943
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/aeroplane.jpg HTTP/1.1" 200 12253
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/orangefruit.jpg HTTP/1.1" 200 35416
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/door.jpg HTTP/1.1" 200 31660
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/banana.jpg HTTP/1.1" 200 9827
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/fruit.jpg HTTP/1.1" 200 34236
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/bed.jpg HTTP/1.1" 200 17691
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/boy.jpg HTTP/1.1" 200 24671
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/fork.jpg HTTP/1.1" 200 40659
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/girl.jpg HTTP/1.1" 200 35158
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/knife.jpg HTTP/1.1" 200 17180
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/plate.jpg HTTP/1.1" 200 31102
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/cup.jpg HTTP/1.1" 200 16520
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/spoon.jpg HTTP/1.1" 200 22009
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/wine.jpg HTTP/1.1" 200 21776
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/orangejuice.jpg HTTP/1.1" 200 17585
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/bird.jpg HTTP/1.1" 200 17065
127.0.0.1 - - [03/Aug/2015:15:29:58 -0400] "GET /PictureSquirrel/pics/beer.jpg HTTP/1.1" 200 28046
